160607	160607024	GANGGANG
162406	162406019	GANGGANG PANJANG
161003	161003002	GANGGANTINGAN
140705	140705018	Ganggawang
160117	160117010	GANGSEYAN
161414	161414012	GANJARAN
120215	120215005	GANJARSARI
162415	162415001	GANTING
162218	162218017	GANTING KULON
162218	162218016	GANTINGWETAN
161614	161614009	GANUNG KIDUL
160429	160429008	GAPLUK
162618	162618010	GAPURA BARAT
450201	450201001	Gapura Suci
450201	450201002	Gapura Suci
162618	162618012	GAPURA TENGAH
162618	162618014	GAPURA TIMUR
162605	162605007	GAPURANA
160610	160610007	GAPUROSUKOLILO
160707	160707008	GARAHAN
120531	120531011	Gardujaya
120531	120531016	Gardujaya
121416	121416001	Gardusayang
120111	120111002	Garogol
161212	161212001	GARON
161306	161306004	GARON
161611	161611007	GARU
120122	120122008	Garuda
121807	121807001	Garuda
144503	144503001	Garung
161004	161004002	GARUNG
120802	120802001	Garut
161810	161810010	GASANG
120626	120626007	GASOL
120720	120720011	GATASAN
141107	141107002	Gaum
161805	161805009	GAWANG
161018	161018009	GAWEREJO
160910	160910020	GAYAM
160518	160518001	GAYAM
161704	161704008	GAYAM
162020	162020010	GAYAM
161509	161509013	GAYAM
160426	160426018	GAYAM
162622	162622001	GAYAM
162701	162701006	GAYAM
163201	163201012	GAYAM
161510	161510002	GAYAMAN
161806	161806015	GAYUHAN
163803	163803003	GAYUNGAN
162903	162903017	GEBANG
162411	162411008	GEBANG
160509	160509008	GEBANG
160731	160731001	GEBANG
160111	160111013	GEBANG
120706	120706007	GEBANG
160821	160821004	GEBANG BUNDER
120706	120706008	GEBANG ILIR
161611	161611002	GEBANG KEREP
120706	120706006	GEBANG KULON
120706	120706010	GEBANG MEKAR
163808	163808005	GEBANG PUTIH
120706	120706009	GEBANG UDIK
162216	162216008	GEBANGAN
162513	162513009	GEBANGAN
161003	161003003	GEBANGANGKRIK
161510	161510003	GEBANGMALANG
161501	161501015	GEBANGSARI
161315	161315008	GEBYOG
141108	141108001	Gebyog
162404	162404009	GEDANG
162617	162617009	GEDANG GEDANG
162904	162904003	GEDANGAN
162915	162915007	GEDANGAN
162415	162415010	GEDANGAN
161405	161405005	GEDANGAN
161507	161507009	GEDANGAN
161809	161809002	GEDANGAN
161012	161012003	GEDANGAN
161023	161023016	GEDANGAN
160810	160810020	GEDANGAN
160806	160806009	GEDANGAN
160613	160613021	GEDANGAN
163816	163816005	GEDANGASIN
160605	160605023	GEDANGKULUT
161113	161113004	GEDANGMAS
162402	162402003	GEDANGROWO
162911	162911014	GEDANGSEWU
160914	160914002	GEDANGSEWU
161515	161515005	GEDEG
160303	160303007	GEDOG
163103	163103007	GEDOG
161412	161412005	GEDOG KULON
161412	161412006	GEDOG WETAN
161801	161801006	GEDOMPOL
163502	163502008	GEDONGAN
160418	160418023	GEDONGARUM
161019	161019006	GEDONGBOYOUNTUNG
160614	160614003	GEDONGKEDOAN
150502	150502001	Gedongkiwo
160819	160819007	GEDONGOMBO
162813	162813016	GEDONGOMBO
162604	162604002	GEDUGAN
162608	162608003	GEDUNGAN
120525	120525009	GEGEMPALAN
160114	160114003	GEGER
160415	160415013	GEGER
161019	161019013	GEGER
161202	161202004	GEGER
162919	162919011	GEGER
162117	162117015	GEGERAN
161806	161806009	GEGERAN
120736	120736001	Gegesik Kidul
120716	120716005	GEGUNUNG
161604	161604014	GEJAGAN
162024	162024002	GEJUG JATI
162217	162217006	GEJUGAN
120618	120618005	GEKBRONG
160618	160618002	GELAM
162407	162407011	GELAM
420303	420303003	Gelam Jaya
162625	162625002	GELAMAN
162408	162408004	GELANG
160717	160717006	GELANG
144601	144601001	Gelangan
162116	162116001	GELANGKULON
162117	162117013	GELANGLOR
161024	161024007	GELAP
120613	120613016	GELAR ANYAR
120604	120604009	GELARPAWITAN
162608	162608007	GELUGUR
162509	162509008	GELUNG
161714	161714012	GELUNG
162416	162416014	GELURAN
162703	162703009	GEMAHARJO
161809	161809006	GEMAHARJO
161715	161715011	GEMARANG
161207	161207005	GEMARANG
162711	162711007	GEMBLEB
161719	161719007	GEMBOL
161806	161806007	GEMBONG
161010	161010019	GEMBONG
161515	161515002	GEMBONGAN
120705	120705005	GEMBONGAN
120705	120705004	GEMBONGAN MEKAR
161805	161805014	GEMBUK
161514	161514001	GEMEKAN
161605	161605013	GEMENGGENG
161615	161615018	GEMENGGENG
162202	162202005	GEMITO
162016	162016007	GEMPENG
162014	162014015	GEMPOL
161617	161617004	GEMPOL
161709	161709003	GEMPOL
121410	121410001	Gempol
160803	160803017	GEMPOL LEGUNDI
420306	420306001	Gempol Sari
162903	162903019	GEMPOLAN
160910	160910017	GEMPOLAN
162401	162401012	GEMPOLKLUTUK
161515	161515003	GEMPOLKREP
160604	160604020	GEMPOLKURUNG
161004	161004018	GEMPOLMANIS
161011	161011001	GEMPOLPADING
161017	161017016	GEMPOLPENDOWO
121828	121828003	Gempolsari
162406	162406006	GEMPOLSARI
161015	161015003	GEMPOLTUKMLOKO
162817	162817001	GEMULUNG
162415	162415005	GEMURUNG
162813	162813004	GENAHARJO
162622	162622008	GENDANG BARAT
162622	162622005	GENDANG TIMUR
161801	161801008	GENDARAN
160609	160609011	GENDING
162219	162219011	GENDING
162913	162913016	GENDINGAN
161717	161717011	GENDINGAN
160210	160210007	GENDOH
161701	161701007	GENDOL
161010	161010004	GENDONG KULON
162002	162002006	GENDRO
161705	161705005	GENENG
160401	160401006	GENENG
160406	160406006	GENENG
162017	162017005	GENENG WARU
161422	161422010	GENENGAN
161307	161307016	Genengan
161307	161307012	GENENGAN
160820	160820012	GENENGAN JASEM
161301	161301008	GENILANGIT
161604	161604003	GENJENG
160414	160414017	GENJOR
142501	142501001	Gentan
160106	160106013	GENTENG
140706	140706020	Genteng
163820	163820003	GENTENG
160205	160205003	GENTENG KULON
160205	160205004	GENTENG WETAN
163829	163829004	GENTING
163601	163601004	GENTONG
161714	161714001	GENTONG
160515	160515008	GENTONG
160805	160805002	GENUKWATU
161316	161316007	GEPLAK
162001	162001015	Gerbo
162001	162001001	GERBO
120529	120529012	GEREBA
120532	120532012	Gereba
420502	420502002	Gerem
121101	121101012	Geresik
121107	121107002	Geresik
161706	161706003	GERIH
161007	161007007	GERMAN
162018	162018025	GERONGAN
162218	162218005	GERONGAN
162306	162306005	GERSEMPAL
162618	162618011	GERSIK PUTIH
161105	161105012	GESANG
141201	141201003	Gesikan
142104	142104001	Gesikan
162903	162903018	GESIKAN
162809	162809006	GESIKAN
162812	162812011	GESIKHARJO
162813	162813005	GESING
161606	161606007	GETAS
161310	161310018	GETASANYAR
120712	120712001	GETRAKMOYAN
120726	120726002	GEYONGAN
160105	160105001	GIGIR
162909	162909010	GILANG
162602	162602018	GILANG
162416	162416008	GILANG
160101	160101008	GILI ANYAR
160101	160101002	GILI BARAT
162224	162224013	GILI KETAPANG
160101	160101007	GILI TIMUR
162602	162602020	GING GING
160207	160207006	GINTANGAN
120440	120440007	GINTUNG CILEJET
120731	120731001	Gintung Tengah
161006	161006004	GINTUNGAN
140710	140710018	Gintungreja
161316	161316002	GINUK
160609	160609015	GIRI
160215	160215005	GIRI
141212	141212001	Giri Purno
120207	120207004	GIRIASIH
120520	120520012	GIRIHARJA
161702	161702002	GIRIHARJO
120606	120606005	GIRIJAYA
120608	120608015	GIRIJAYA
161003	161003018	GIRIK
121751	121751002	Girikencana
161701	161701003	GIRIKERTO
120531	120531017	Girilaya
120129	120129001	Girimekar
121702	121702016	Girimekar
161429	161429006	GIRIMOYO
120206	120206004	GIRIMUKTI
120207	120207010	GIRIMUKTI
120518	120518010	GIRIMUKTI
120608	120608016	GIRIMUKTI
120603	120603009	GIRIMUKTI
120614	120614005	GIRIMUKTI
120616	120616009	GIRIMULYA
120405	120405012	GIRIMULYA
161405	161405008	GIRIMULYO
161703	161703004	GIRIMULYO
120717	120717003	GIRINATA
162616	162616006	GIRING
163003	163003008	GIRIPURNO
161306	161306001	GIRIPURNO
161615	161615002	GIRIREJO
150101	150101001	Girirejo
141604	141604001	Giriwarno
162413	162413006	GISIK CEMANDI
160207	160207017	GITIK
143901	143901001	Giyanti
160207	160207007	GLADAG
161905	161905015	GLADAK ANYAR
161017	161017021	GLAGAH
160212	160212002	GLAGAH
162211	162211017	GLAGAH
162404	162404006	GLAGAH ARUM
162012	162012003	GLAGAH SARI
160414	160414014	GLAGAH WANGI
160414	160414008	GLAGAHAN
160802	160802007	GLAGAHAN
162807	162807006	GLAGAHSARI
160720	160720002	GLAGAHWERO
160724	160724004	GLAGAHWERO
160113	160113003	GLAGGA
160608	160608016	GLANGGANG
162015	162015014	GLANGGANG
161422	161422003	GLANGGANG
160616	160616003	GLATIK
140712	140712001	Glempang
160603	160603013	GLINDAH
162116	162116003	GLINGGANG
161803	161803011	GLINGGANGAN
160514	160514010	GLINGSERAN
160104	160104015	GLISGIS
162812	162812009	GLODOG
162818	162818018	GLONDONGGEDE
161203	161203008	GLONGGONG
161212	161212012	GLONGGONG LOR
160704	160704007	GLUNDENGAN
160606	160606010	GLURANPLOSO
230302	230302001	Gn Sari Ilir
120435	120435003	GOBANG
161604	161604006	GODEAN
161024	161024017	GODOG
120821	120821001	Godog
160803	160803014	GODONG
160921	160921002	GOGORANTE
161214	161214008	GOLAN
162117	162117008	GOLAN
120536	120536006	GOLAT
160613	160613018	GOLOKAN
162102	162102021	GOMBANG
120719	120719007	GOMBANG
162903	162903008	GOMBANG
160216	160216008	GOMBENGSARI
140733	140733001	Gombolharjo
160208	160208003	GOMBOLIRANG
141208	141208003	Gombong
160412	160412004	GONDANG
161807	161807001	GONDANG
161315	161315002	GONDANG
161605	161605005	GONDANG
161502	161502011	GONDANG
160909	160909001	GONDANG
162917	162917011	GONDANG
162713	162713004	GONDANG
161612	161612016	GONDANG KULON
161007	161007003	GONDANG LOR
160801	160801005	GONDANG MANIS
162020	162020020	GONDANG REJO
162020	162020016	GONDANG WETAN
161620	161620003	GONDANG WETAN
162918	162918010	GONDANGGUNUNG
161607	161607001	GONDANGLEGI
161414	161414005	GONDANGLEGI KULON
161414	161414006	GONDANGLEGI WETAN
160806	160806008	GONDEK
150504	150504001	Gondokusumo
161104	161104001	GONDORUSO
161802	161802011	GONDOSARI
162917	162917003	GONDOSULI
162211	162211006	GONDOSULI
161421	161421005	GONDOWANGI
162121	162121005	GONDOWIDO
161301	161301001	GONGGANG
160814	160814002	GONGSENG
162109	162109008	GONTOR
161305	161305003	GORANG GARENG
120440	120440002	GOROWONG
160616	160616008	GOSARI
162408	162408022	GRABAGAN
162809	162809004	GRABAGAN
161315	161315010	GRABAHAN
230301	230301002	Graha Indah
161107	161107003	GRATI
162023	162023005	GRATI TUNON
160427	160427011	GREBEGAN
160608	160608007	GREDEK
120739	120739001	Greged
163829	163829002	GREGES
160618	160618008	GREJEG
160703	160703005	GRENDEN
162408	162408019	GRINTING
161906	161906001	GRO'OM
161215	161215008	GROBOGAN
160806	160806012	GROBOGAN
161119	161119007	GROBOGAN
160923	160923002	GROGOL
160804	160804005	GROGOL
162105	162105010	GROGOL
162020	162020014	GROGOL
120724	120724006	GROGOL
120723	120723009	GROGOL
160215	160215006	GROGOL
162408	162408017	GROGOL
360301	360301002	Grogol Utara
360301	360301003	Grogol Utara
161603	161603018	GROJOGAN
160425	160425003	GROWOK
161713	161713007	GRUDO
140714	140714009	Grugu
161904	161904005	GRUJUGAN
160519	160519009	GRUJUGAN
162618	162618017	GRUJUGAN
160502	160502011	GRUJUGAN KIDUL
160502	160502013	GRUJUGAN LOR
163810	163810004	GUBENG
160514	160514005	GUBRIH
161410	161410016	GUBUKKLAKAH
161021	161021014	GUCI
161118	161118004	GUCIALIT
120630	120630004	GUDANG
162516	162516009	GUDANG
120208	120208001	GUDANGKAHURIPAN
160803	160803009	GUDO
161901	161901014	GUGUL
160712	160712008	GUGUT
162303	162303003	GULBUNG
160609	160609003	GULOMANTUNG
162611	162611004	GULUK GULUK
162602	162602001	GULUKMANJUNG
161314	161314003	GULUN
161023	161023007	GUMANTUK
160713	160713007	GUMELAR
160612	160612022	GUMENG
161502	161502006	GUMENG
160611	160611020	GUMENO
161014	161014010	GUMININGREJO
160209	160209009	GUMIRIH
160213	160213005	GUMUK
160702	160702005	GUMUKMAS
160724	160724006	GUMUKSARI
160816	160816014	GUMULAN
141405	141405001	Gumulan
121827	121827001	Gumuruh
163827	163827004	GUNDIH
162102	162102019	GUNDIK
160117	160117005	GUNELAP
162608	162608004	GUNGGUNG
162211	162211003	GUNGGUNGAN KIDUL
162211	162211011	GUNGGUNGAN LOR
160505	160505004	GUNOSARI
162012	162012001	GUNTING
163806	163806003	GUNUNG ANYAR
163806	163806004	GUNUNG ANYAR TAMBAK
162206	162206002	GUNUNG BEKEL
120404	120404007	GUNUNG BUNDER 1
120404	120404006	GUNUNG BUNDER 2
162307	162307015	GUNUNG ELEH
162015	162015009	GUNUNG GANGSIR
163502	163502002	GUNUNG GEDANGAN
120417	120417002	GUNUNG GEULIS
161426	161426015	GUNUNG JATI
162616	162616007	GUNUNG KEMBAR
162312	162312003	GUNUNG KESAN
140705	140705016	Gunung Larang
162304	162304005	GUNUNG MADDAH
162505	162505004	GUNUNG MALANG
120407	120407002	GUNUNG MALANG
160726	160726003	GUNUNG MALANG
120404	120404014	GUNUNG MENYAN
120404	120404009	GUNUNG PICUNG
120425	120425002	GUNUNG PUTRI
162505	162505003	GUNUNG PUTRI
162311	162311008	GUNUNG RANCAK
360205	360205002	Gunung Sahari Selatan
120426	120426011	GUNUNG SARI
120404	120404005	GUNUNG SARI
162015	162015007	GUNUNG SARI
162304	162304008	GUNUNG SEKAR
160103	160103016	GUNUNG SERENG
120434	120434009	GUNUNG SINDUR
140705	140705015	Gunung Sugih
140705	140705023	Gunung Tayem
162204	162204003	GUNUNG TUGEL
161318	161318007	GUNUNGAN
161518	161518014	GUNUNGAN
160507	160507003	GUNUNGANYAR
162807	162807023	GUNUNGANYAR
120441	120441003	Gunungbatu
120526	120526005	GUNUNGCUPU
122608	122608001	Gununggede
122601	122601004	GUNUNGGEDE
162207	162207001	GUNUNGGENI
120204	120204005	GUNUNGHALU
140705	140705009	Gunungjaya
120149	120149001	Gunungleutik
121601	121601001	Gunungmanik
120213	120213005	GUNUNGMASIGIT
420604	420604001	Gunungputri
140709	140709005	Gunungreja
161008	161008023	GUNUNGREJO
161428	161428013	GUNUNGREJO
161423	161423008	GUNUNGRONGGO
161423	161423009	GUNUNGSARI
161213	161213012	GUNUNGSARI
161518	161518006	GUNUNGSARI
161806	161806005	GUNUNGSARI
161712	161712008	GUNUNGSARI
160714	160714002	GUNUNGSARI
121723	121723002	Gunungsari
121723	121723003	Gunungsari
121724	121724001	Gunungsari
160417	160417012	GUNUNGSARI
120528	120528008	GUNUNGSARI
120612	120612007	GUNUNGSARI
120622	120622005	GUNUNGSARI
120701	120701007	GUNUNGSARI
163812	163812001	GUNUNGSARI
163003	163003004	GUNUNGSARI
140716	140716005	Gunungsimping
122601	122601003	GUNUNGTANDALA
121722	121722003	Gunungtanjung
160617	160617012	GUNUNGTEGUH
140708	140708013	Gunungtelu
162119	162119006	GUPOLO
160910	160910012	GURAH
160605	160605005	GURANGANYAR
121721	121721003	Guranteng
162623	162623009	GUWA GUWA
150106	150106001	Guwosari
162805	162805013	GUWOTERUS
162209	162209009	GUYANGAN
160424	160424010	GUYANGAN
161615	161615013	GUYANGAN
161706	161706005	GUYUNG
161811	161811004	HADILUWIH
161811	161811002	HADIWARNO
120714	120714006	HALIMPU
120426	120426002	HAMBALANG
120401	120401008	HAMBARO
120606	120606003	HAMERANG
120517	120517001	HANDAPHERANG
140701	140701009	Hanum
122002	122002002	Harapan Baru
120427	120427009	HARAPAN JAYA
122111	122111001	Harapanjaya
160432	160432003	HARGOMULYO
161702	161702001	HARGOMULYO
162817	162817006	HARGORETNO
161701	161701005	HARGOSARI
120309	120309002	HARJAMEKAR
161406	161406008	HARJOKUNCARAN
160707	160707003	HARJOMOLYO
120437	120437004	HARKATJAYA
120503	120503007	HARUM MANDALA
123108	123108005	Harum Mandala
300301	300301002	Hative Kecil
120829	120829002	Haurpanggung
120621	120621015	HAURWANGI
300301	300301001	Heative Kecil
120621	120621013	HEGARMANAH
120620	120620008	HEGARMANAH
120611	120611009	HEGARMANAH
120515	120515005	HEGARMANAH
120624	120624008	HEGARMANAH
120307	120307002	HEGARMANAH
121818	121818002	Hegarmanah
121601	121601008	HEGARMANAH
120303	120303005	HEGARMUKTI
120603	120603001	HEGARSARI
121903	121903006	Hegarsari
121742	121742001	Hegarwangi
160604	160604022	HENDROSARI
120534	120534008	HUJUNGTIWU
120534	120534009	Hujungtiwu
160604	160604005	HULAAN
120315	120315009	HURIPJAYA
160605	160605013	IKERIKERGEGER
160614	160614017	IMA AN
120523	120523003	IMBANAGARA
120523	120523001	IMBANAGARA RAYA
122612	122612004	Indihiang
120531	120531019	Indragiri
120531	120531022	Indragiri
120531	120531003	Indragiri
120531	120531027	Indragiri
140705	140705001	Indrajaya
160609	160609008	INDRO
160612	160612015	INDRODELIK
051301	051301001	Insit
120432	120432001	IWUL
160109	160109008	JAAH
161612	161612007	JAAN
162616	162616008	JABA'AN
162910	162910015	JABALSARI
160904	160904007	JABANG
162418	162418014	JABARAN
162906	162906013	JABON
160813	160813002	JABON
160922	160922007	JABON
161510	161510001	JABON
120432	120432002	JABON MEKAR
161506	161506015	JABONTEGAL
161426	161426014	JABUNG
161311	161311016	JABUNG
161024	161024005	JABUNG
162109	162109010	JABUNG
162213	162213010	JABUNG CANDI
162213	162213011	JABUNG SISIR
162213	162213001	JABUNGWETAN
160110	160110004	JADDIH
160109	160109016	JADDUNG
162601	162601009	JADDUNG
162813	162813012	JADI
123109	123109008	Jadikarya
120504	120504004	JADIKARYA
120504	120504002	JADIMULYA
120723	120723003	JADIMULYA
123109	123109009	Jadimulya
162620	162620001	JADUNG
120531	120531009	Jagabaya
120440	120440001	JAGABAYA
120440	120440008	JAGABITA
163202	163202011	JAGALAN
163502	163502005	JAGALAN
150303	150303001	Jagan
360303	360303003	Jagaraksa
163811	163811003	JAGIR
161701	161701014	JAGIR
161021	161021009	JAGRAN
160908	160908009	JAGUL
160919	160919013	JAGUNG
160907	160907008	JAJAR
161318	161318006	JAJAR
162709	162709002	JAJAR
163813	163813004	JAJARTUNGGAL
121901	121901008	Jajawar
122009	122009001	Jaka Sempurna
122010	122010001	Jaka Setia
120325	120325001	Jaka Setia
122007	122007003	Jakasampurna
120529	120529005	JALATRANG
162112	162112014	JALEN
120314	120314003	JALENJAYA
161905	161905003	JALMAK
120623	120623006	JAMALI
161714	161714008	JAMBANGAN
161307	161307008	JAMBANGAN
161407	161407012	JAMBANGAN
160918	160918014	JAMBANGAN
162214	162214004	JAMBANGAN
162407	162407017	JAMBANGAN
163802	163802003	JAMBANGAN
160726	160726009	JAMBE ARUM
160904	160904016	JAMBEAN
160503	160503011	JAMBEANOM
161423	161423003	JAMBEARJO
161116	161116004	JAMBEARUM
160703	160703010	JAMBEARUM
161116	161116002	JAMBEKUMBU
160415	160415019	JAMBEREJO
160215	160215001	JAMBESARI
160503	160503012	JAMBESARI
160717	160717010	JAMBESARI
161410	161410006	JAMBESARI
160210	160210003	JAMBEWANGI
160514	160514004	JAMBEWUNGU
161611	161611009	JAMBI
162114	162114008	JAMBON
161906	161906014	JAMBRINGIN
160920	160920007	JAMBU
160112	160112001	JAMBU
140703	140703012	Jambu
162713	162713009	JAMBU
162609	162609016	JAMBU
120414	120414005	JAMBU LUWUK
120210	120210002	JAMBUDIPA
120617	120617004	JAMBUDIPA
162622	162622002	JAMBUIR
161418	161418007	JAMBUWER
161513	161513006	JAMBUWOK
121804	121804001	Jamika
160717	160717008	JAMINTORO
120430	120430009	JAMPANG
120434	120434001	JAMPANG
121504	121504001	Jampang Kulon
161605	161605008	JAMPES
160426	160426015	JAMPET
161514	161514008	JAMPIROGO
160517	160517003	JAMPIT
162801	162801002	JAMPRONG
163203	163203015	JAMSAREN
120520	120520011	JANGALAHARJA
120515	120515004	JANGGALA
161301	161301007	JANGGAN
162003	162003001	JANGJANGWULUNG
162208	162208009	JANGKANG
162515	162515004	JANGKAR
160108	160108013	JANGKAR
162619	162619013	JANGKONG
161023	161023010	JANGKUNGSOMO
123101	123101006	Jangraga
120510	120510003	JANGRAGA
123101	123101001	Jangraya
162224	162224005	JANGUR
160103	160103010	JANTEH
160918	160918007	JANTI
160907	160907017	JANTI
160811	160811010	JANTI
160809	160809005	JANTI
162102	162102022	JANTI
162408	162408001	JANTI
162401	162401018	JANTI
162414	162414015	JANTI
160802	160802001	JANTIGANGGONG
160917	160917003	JANTOK
161514	161514009	JAPAN
162119	162119005	JAPAN
161516	161516012	JAPANAN
160803	160803003	JAPANAN
160806	160806011	JAPANAN
120711	120711010	JAPURA KIDUL
120712	120712008	JAPURA LOR
120711	120711011	JAPURABAKTI
160808	160808003	JARAK
160909	160909004	JARAK
162110	162110009	JARAK
160811	160811002	JARAK KULON
162917	162917020	JARAKAN
162021	162021016	JARANGAN
160412	160412005	JARI
161902	161902007	JARIN
161103	161103002	JARIT
162817	162817012	JAROREJO
161505	161505013	JASEM
120438	120438009	JASINGA
420115	420115001	Jatake
121726	121726002	Jatamukti
162604	162604006	JATE
161703	161703003	JATEN
160924	160924010	JATI
121417	121417001	Jati
122612	122612002	Jati
140706	140706016	Jati
141110	141110001	Jati
120207	120207012	JATI
120621	120621007	JATI
162707	162707005	JATI
162807	162807015	JATI
162411	162411019	JATI
163703	163703006	JATI
090204	090204001	Jati Agung
162402	162402015	JATI ALUN ALUN
122006	122006002	Jati Bening Baru
120330	120330001	Jati Cempaka
160816	160816012	JATI DUWUR
161715	161715006	JATI GEMBOL
162008	162008008	JATI GUNTING
360410	360410001	Jati Pulo
161619	161619002	JATI PUNGGUR
160815	160815014	JATI WATES
162219	162219007	JATIADI
160723	160723003	JATIAN
162011	162011001	JATIARJO
122011	122011003	Jatiasih
160819	160819008	JATIBANJAR
162502	162502006	JATIBANTENG
120902	120902001	Jatibarang Baru
120307	120307005	JATIBARU
122006	122006004	Jatibening
120330	120330003	Jatibening Baru
160425	160425006	JATIBLIMBING
122006	122006005	Jaticempaka
162908	162908012	JATIDOWO
161008	161008012	JATIDROJOK
161502	161502002	JATIDUKUH
120129	120129002	Jatiendah
160419	160419020	JATIGEDE
160819	160819005	JATIGEDONG
161109	161109003	JATIGONO
161605	161605002	JATIGREGES
161810	161810008	JATIGUNUNG
161417	161417003	JATIGUWI
121603	121603003	Jatihurip
161504	161504011	JATIJEJER
162417	162417010	JATIKALANG
162402	162402008	JATIKALANG
161620	161620004	JATIKALEN
161418	161418002	JATIKERTO
162819	162819005	JATIKLABANG
122011	122011001	Jatikramat
161506	161506006	JATILANGKUNG
120332	120332001	Jatiluhur
120330	120330002	Jatimakmur
122006	122006003	Jatimakmur
161806	161806014	JATIMALANG
122011	122011002	Jatimekar
120214	120214004	JATIMEKAR
120723	120723005	JATIMERTA
160821	160821005	JATIMLEREK
121601	121601006	JATIMUKTI
121603	121603001	Jatimulya
122409	122409001	Jatimulya
120313	120313001	JATIMULYA
160403	160403001	JATIMULYO
160408	160408001	JATIMULYO
160710	160710008	JATIMULYO
161109	161109001	JATIMULYO
161718	161718007	JATIMULYO
162810	162810014	JATIMULYO
162916	162916013	JATIMULYO
163405	163405005	JATIMULYO
120530	120530003	JATINAGARA
121605	121605001	Jatinangor
360101	360101005	Jatinegara
360309	360309001	Jatipadang
161004	161004003	JATIPANDAK
161513	161513008	JATIPASAR
161009	161009011	JATIPAYAK
160804	160804011	JATIPELEM
162707	162707002	JATIPRAHU
161709	161709010	JATIPURO
122010	122010002	Jatiraden
122010	122010003	Jatiranggon
120331	120331001	Jatiranggon
120307	120307004	JATIREJA
141101	141101001	Jatirejo
141101	141101002	Jatirejo
161712	161712001	JATIREJO
161617	161617007	JATIREJO
162024	162024008	JATIREJO
161501	161501010	JATIREJO
161614	161614001	JATIREJO
161604	161604010	JATIREJO
160804	160804006	JATIREJO
161014	161014012	JATIREJO
160922	160922004	JATIREJO
161109	161109002	JATIREJO
161211	161211002	JATIREJO
162404	162404004	JATIREJO
161416	161416016	JATIREJOYOSO
160606	160606023	JATIREMBE
161017	161017023	JATIRENGGO
121601	121601007	JATIROKE
160717	160717007	JATIROTO
161518	161518009	JATIROWO
161423	161423004	JATISARI
161422	161422008	JATISARI
162001	162001009	JATISARI
160710	160710003	JATISARI
160514	160514009	JATISARI
161105	161105010	JATISARI
161119	161119009	JATISARI
161202	161202008	JATISARI
121601	121601015	Jatisari
121101	121101025	Jatisari
121809	121809001	Jatisari
140711	140711006	Jatisari
120123	120123015	JATISARI
120423	120423005	JATISARI
120621	120621004	JATISARI
120603	120603002	JATISARI
162203	162203002	JATISARI
162514	162514002	JATISARI
162803	162803010	JATISARI
162820	162820001	JATISARI
140602	140602002	Jatisawit
120702	120702004	JATISEENG
120702	120702005	JATISEENG KIDUL
160514	160514008	JATITAMBAN
160414	160414015	JATITENGAH
162216	162216016	JATIURIP
120312	120312003	JATIWANGI
121711	121711007	Jatiwaras
122015	122015001	Jatiwarna
162310	162310019	JATRA TIMUR
160408	160408012	JAWIK
160403	160403012	JAWIK
420406	420406001	Jawilan
120322	120322001	JAYABAKTI
120208	120208010	JAYAGIRI
120536	120536009	JAYAGIRI
120603	120603007	JAYAGIRI
120612	120612001	JAYAGIRI
120322	120322004	JAYALAKSANA
120212	120212005	JAYAMEKAR
120303	120303006	JAYAMUKTI
120827	120827001	Jayamukti
121709	121709001	Jayamukti
121704	121704005	JAYAMUKTI
120302	120302001	JAYAMULYA
120604	120604004	JAYAPURA
120516	120516005	Jayaraksa
122502	122502001	Jayaraksa
121745	121745002	Jayaratu
120323	120323006	JAYASAKTI
120302	120302008	JAYASAMPURNA
120504	120504011	JAYASARI
123109	123109010	Jayasari
162102	162102013	JEBENG
161714	161714007	JEBLOGAN
160505	160505007	JEBUNG KIDUL
160505	160505008	JEBUNG LOR
161421	161421010	JEDONG
162402	162402016	JEDONGCANGKRING
161619	161619004	JEGREG
161009	161009001	JEGREG
162807	162807020	JEGULO
161003	161003004	JEJEL
161611	161611008	JEKEK
162022	162022007	JELADRI
161020	161020004	JELAKCATUR
160813	160813007	JELAKOMBO
360406	360406001	Jelambar Baru
490202	490202001	Jelapat Baru
490202	490202002	Jelapat Baru
120524	120524008	JELAT
162615	162615006	JELBUDAN
160728	160728002	JELBUK
120515	120515001	JELEGONG
120123	120123018	JELEGONG
120113	120113001	Jelegong
162311	162311007	JELGUNG
162915	162915013	JELI
160426	160426016	JELU
160213	160213004	JELUN
120725	120725005	JEMARAS KIDUL
120725	120725006	JEMARAS LOR
360411	360411002	Jembatan Besi
160729	160729005	JEMBER KIDUL
160731	160731002	JEMBER LOR
161501	161501003	JEMBUL
160905	160905001	JEMEKAN
162405	162405009	JEMIRAHAN
162416	162416012	JEMUNDO
163804	163804002	JEMUR WONOSARI
140704	140704008	Jenang
161707	161707011	JENANGAN
162120	162120010	JENANGAN
162116	162116009	JENANGAN
162619	162619006	JENANGGER
160710	160710007	JENGGAWAH
162905	162905002	JENGGLUNGHARJO
162815	162815014	JENGGOLO
161416	161416001	JENGGOLO
162403	162403009	JENGGOT
161715	161715009	JENGGRIK
161121	161121001	JENGGRONG
160807	160807006	JENISGELARAN
162815	162815016	JENU
163827	163827005	JEPARA
140734	140734001	Jepara Kulon
140721	140721001	Jepara Kulon
144301	144301001	Jepon
162912	162912005	JEPUN
161424	161424009	JERU
161412	161412010	JERU
161318	161318012	JERUK
161808	161808008	JERUK
162018	162018012	JERUK
161118	161118008	JERUK
163814	163814005	JERUK
162417	162417004	JERUK GAMPING
162418	162418016	JERUK LEGI
162302	162302008	JERUK POROT
